loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag,is_approved,decision_reason,risk_tier
LN004419,2025-06-18,Personal Loan,39300.0,815,180000.0,15.42,0.353,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004420,2025-05-13,Personal Loan,117200.0,824,703000.0,15.27,0.463,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004423,2026-02-13,Two-Wheeler,31100.0,705,119000.0,17.25,0.488,0,Current,0,True,Approved,Tier 3: Near Prime
LN004424,2024-11-18,Two-Wheeler,57300.0,774,45000.0,16.1,0.491,0,Current,0,True,Approved,Tier 2: Prime
LN004426,2026-01-23,Personal Loan,134600.0,805,126000.0,15.58,0.287,42,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN004430,2025-12-29,Two-Wheeler,33900.0,836,143000.0,15.07,0.517,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004431,2024-11-29,Two-Wheeler,48600.0,659,58000.0,18.02,0.534,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004432,2026-05-01,Two-Wheeler,67000.0,756,121000.0,16.4,0.346,0,Current,0,True,Approved,Tier 2: Prime
LN004434,2025-06-17,Consumer Durable,37400.0,813,39000.0,15.45,0.276,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004438,2026-02-12,Two-Wheeler,27400.0,685,71000.0,17.58,0.437,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004439,2025-07-07,Consumer Durable,56400.0,878,60000.0,14.37,0.432,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004441,2024-12-30,Consumer Durable,57300.0,734,58000.0,16.77,0.259,0,Current,0,True,Approved,Tier 3: Near Prime
LN004442,2024-10-13,Consumer Durable,78800.0,829,46000.0,15.18,0.405,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004444,2025-03-18,Personal Loan,68100.0,716,260000.0,17.07,0.396,0,Current,0,True,Approved,Tier 3: Near Prime
LN004446,2024-10-09,Consumer Durable,27500.0,707,47000.0,17.22,0.282,0,Current,0,True,Approved,Tier 3: Near Prime
LN004447,2025-05-08,Personal Loan,39900.0,691,324000.0,17.48,0.521,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004450,2025-12-29,Two-Wheeler,39900.0,900,116000.0,14.0,0.377,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004453,2025-05-01,Consumer Durable,51500.0,672,21000.0,17.8,0.229,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004457,2025-09-04,Two-Wheeler,55300.0,810,86000.0,15.5,0.221,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004460,2025-05-19,Two-Wheeler,38800.0,652,67000.0,18.13,0.505,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004462,2025-03-27,Two-Wheeler,121900.0,678,132000.0,17.7,0.253,5,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN004463,2024-12-05,Consumer Durable,16800.0,692,56000.0,17.47,0.246,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004470,2025-02-28,Consumer Durable,24300.0,801,38000.0,15.65,0.513,24,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN004471,2025-07-22,Consumer Durable,51800.0,774,67000.0,16.1,0.263,0,Current,0,True,Approved,Tier 2: Prime
LN004474,2025-12-05,Personal Loan,49900.0,724,335000.0,16.93,0.395,0,Current,0,True,Approved,Tier 3: Near Prime
LN004475,2024-09-16,Two-Wheeler,76700.0,828,119000.0,15.2,0.274,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004477,2026-07-24,Personal Loan,42100.0,772,244000.0,16.13,0.45,0,Current,0,True,Approved,Tier 2: Prime
LN004480,2025-06-04,Two-Wheeler,28600.0,824,110000.0,15.27,0.442,18,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN004484,2024-09-01,Two-Wheeler,87600.0,704,60000.0,17.27,0.499,12,Stage 1,0,True,Approved,Tier 3: Near Prime
LN004486,2025-07-24,Two-Wheeler,80500.0,672,118000.0,17.8,0.157,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004490,2024-08-22,Two-Wheeler,119100.0,677,62000.0,17.72,0.444,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004492,2025-04-25,Two-Wheeler,95400.0,736,78000.0,16.73,0.131,0,Current,0,True,Approved,Tier 3: Near Prime
LN004493,2026-07-20,Two-Wheeler,91800.0,760,51000.0,16.33,0.147,0,Current,0,True,Approved,Tier 2: Prime
LN004494,2024-09-27,Two-Wheeler,44400.0,812,94000.0,15.47,0.191,67,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN004498,2026-05-09,Personal Loan,27900.0,705,98000.0,17.25,0.446,0,Current,0,True,Approved,Tier 3: Near Prime
LN004501,2025-11-26,Two-Wheeler,24600.0,718,55000.0,17.03,0.317,83,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004502,2025-12-21,Two-Wheeler,34400.0,686,101000.0,17.57,0.527,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004503,2026-04-02,Personal Loan,96900.0,892,157000.0,14.13,0.44,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004506,2025-10-06,Personal Loan,79400.0,819,783000.0,15.35,0.517,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004507,2026-01-24,Two-Wheeler,171000.0,713,66000.0,17.12,0.471,157,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN004508,2025-12-26,Personal Loan,59200.0,781,273000.0,15.98,0.288,0,Current,0,True,Approved,Tier 2: Prime
LN004509,2024-10-22,Two-Wheeler,114900.0,870,114000.0,14.5,0.275,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004510,2025-12-02,Consumer Durable,81700.0,838,49000.0,15.03,0.382,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004511,2026-03-13,Personal Loan,41100.0,749,100000.0,16.52,0.3,0,Current,0,True,Approved,Tier 3: Near Prime
LN004518,2025-03-06,Consumer Durable,31200.0,900,70000.0,14.0,0.289,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004521,2024-12-11,Consumer Durable,24100.0,783,27000.0,15.95,0.524,0,Current,0,True,Approved,Tier 2: Prime
LN004523,2025-09-13,Consumer Durable,77600.0,900,33000.0,14.0,0.295,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004524,2025-01-30,Two-Wheeler,74700.0,873,120000.0,14.45,0.528,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004525,2024-09-26,Consumer Durable,16000.0,843,57000.0,14.95,0.496,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004527,2025-09-02,Two-Wheeler,63100.0,823,143000.0,15.28,0.26,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004528,2025-06-26,Consumer Durable,79400.0,815,22000.0,15.42,0.463,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004529,2025-06-18,Two-Wheeler,147000.0,733,126000.0,16.78,0.283,0,Current,0,True,Approved,Tier 3: Near Prime
LN004536,2025-11-12,Two-Wheeler,49300.0,780,138000.0,16.0,0.327,0,Current,0,True,Approved,Tier 2: Prime
LN004538,2026-04-01,Two-Wheeler,21200.0,756,48000.0,16.4,0.248,0,Current,0,True,Approved,Tier 2: Prime
LN004542,2024-10-22,Two-Wheeler,117000.0,675,57000.0,17.75,0.424,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004543,2025-07-01,Personal Loan,63200.0,742,391000.0,16.63,0.364,0,Current,0,True,Approved,Tier 3: Near Prime
LN004546,2025-11-30,Consumer Durable,21300.0,751,53000.0,16.48,0.307,0,Current,0,True,Approved,Tier 2: Prime
LN004547,2024-10-27,Personal Loan,48900.0,810,295000.0,15.5,0.467,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004548,2025-07-20,Two-Wheeler,145000.0,811,104000.0,15.48,0.471,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004549,2026-05-24,Two-Wheeler,56100.0,778,131000.0,16.03,0.479,0,Current,0,True,Approved,Tier 2: Prime
LN004554,2025-08-13,Consumer Durable,27100.0,692,20000.0,17.47,0.505,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004556,2025-12-26,Two-Wheeler,39500.0,683,63000.0,17.62,0.366,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004557,2025-06-06,Two-Wheeler,59800.0,718,130000.0,17.03,0.329,158,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN004559,2024-10-29,Consumer Durable,35500.0,729,35000.0,16.85,0.168,0,Current,0,True,Approved,Tier 3: Near Prime
LN004560,2025-09-21,Consumer Durable,62500.0,700,71000.0,17.33,0.344,0,Current,0,True,Approved,Tier 3: Near Prime
LN004561,2025-09-13,Two-Wheeler,32200.0,791,111000.0,15.82,0.252,0,Current,0,True,Approved,Tier 2: Prime
LN004563,2026-07-26,Consumer Durable,30500.0,677,53000.0,17.72,0.491,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004566,2026-05-30,Consumer Durable,31300.0,769,57000.0,16.18,0.374,0,Current,0,True,Approved,Tier 2: Prime
LN004567,2024-12-22,Personal Loan,86800.0,855,459000.0,14.75,0.512,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004571,2026-07-13,Two-Wheeler,38200.0,774,149000.0,16.1,0.509,0,Current,0,True,Approved,Tier 2: Prime
LN004572,2025-05-15,Two-Wheeler,45700.0,672,44000.0,17.8,0.152,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004573,2026-04-09,Personal Loan,64800.0,722,402000.0,16.97,0.527,0,Current,0,True,Approved,Tier 3: Near Prime
LN004574,2026-04-21,Two-Wheeler,95500.0,781,109000.0,15.98,0.149,0,Current,0,True,Approved,Tier 2: Prime
LN004575,2025-10-08,Two-Wheeler,86900.0,655,77000.0,18.08,0.481,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004576,2024-08-23,Personal Loan,34500.0,728,85000.0,16.87,0.36,26,Stage 1,0,True,Approved,Tier 3: Near Prime
LN004578,2025-04-25,Personal Loan,114400.0,694,87000.0,17.43,0.25,158,Stage 3 (Default),1,True,Approved,Tier 4: Sub-Prime
LN004579,2026-05-17,Consumer Durable,39500.0,684,50000.0,17.6,0.222,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004581,2024-10-26,Consumer Durable,43300.0,737,49000.0,16.72,0.349,0,Current,0,True,Approved,Tier 3: Near Prime
LN004582,2025-04-02,Personal Loan,110200.0,667,482000.0,17.88,0.5,26,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN004583,2024-12-14,Two-Wheeler,28500.0,687,83000.0,17.55,0.53,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004584,2025-09-21,Two-Wheeler,37900.0,802,95000.0,15.63,0.295,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004586,2025-12-22,Consumer Durable,87000.0,655,54000.0,18.08,0.208,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004589,2026-02-16,Two-Wheeler,125400.0,730,146000.0,16.83,0.205,0,Current,0,True,Approved,Tier 3: Near Prime
LN004590,2026-05-26,Two-Wheeler,19800.0,708,53000.0,17.2,0.546,0,Current,0,True,Approved,Tier 3: Near Prime
LN004591,2026-01-26,Two-Wheeler,31100.0,714,77000.0,17.1,0.485,0,Current,0,True,Approved,Tier 3: Near Prime
LN004594,2025-08-29,Personal Loan,66400.0,767,318000.0,16.22,0.287,54,Stage 2,0,True,Approved,Tier 2: Prime
LN004597,2024-11-06,Two-Wheeler,87000.0,797,134000.0,15.72,0.197,0,Current,0,True,Approved,Tier 2: Prime
LN004601,2024-08-26,Personal Loan,101100.0,662,985000.0,17.97,0.524,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004602,2025-08-12,Two-Wheeler,54700.0,724,115000.0,16.93,0.351,0,Current,0,True,Approved,Tier 3: Near Prime
LN004603,2026-01-26,Consumer Durable,44500.0,658,30000.0,18.03,0.362,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004605,2025-07-24,Two-Wheeler,33500.0,710,86000.0,17.17,0.545,16,Stage 1,0,True,Approved,Tier 3: Near Prime
LN004606,2026-07-30,Consumer Durable,28700.0,817,57000.0,15.38,0.441,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004607,2026-04-19,Consumer Durable,15000.0,811,27000.0,15.48,0.494,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004609,2024-10-26,Consumer Durable,18800.0,777,34000.0,16.05,0.171,0,Current,0,True,Approved,Tier 2: Prime
LN004614,2025-12-24,Personal Loan,100400.0,795,765000.0,15.75,0.41,0,Current,0,True,Approved,Tier 2: Prime
LN004617,2025-03-16,Consumer Durable,46300.0,747,65000.0,16.55,0.485,8,Stage 1,0,True,Approved,Tier 3: Near Prime
LN004620,2026-06-14,Consumer Durable,144300.0,710,60000.0,17.17,0.301,86,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004622,2026-04-16,Two-Wheeler,32400.0,709,133000.0,17.18,0.407,0,Current,0,True,Approved,Tier 3: Near Prime
LN004624,2025-10-18,Two-Wheeler,122200.0,762,87000.0,16.3,0.383,0,Current,0,True,Approved,Tier 2: Prime
LN004625,2026-03-14,Consumer Durable,67100.0,714,21000.0,17.1,0.14,0,Current,0,True,Approved,Tier 3: Near Prime
LN004626,2026-07-19,Two-Wheeler,89900.0,673,124000.0,17.78,0.287,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004628,2025-07-31,Two-Wheeler,51300.0,720,147000.0,17.0,0.477,175,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN004629,2026-02-15,Two-Wheeler,47000.0,705,71000.0,17.25,0.455,0,Current,0,True,Approved,Tier 3: Near Prime
LN004633,2025-06-15,Consumer Durable,39700.0,806,20000.0,15.57,0.247,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004634,2024-11-27,Consumer Durable,52000.0,720,38000.0,17.0,0.385,82,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004636,2025-05-04,Consumer Durable,55800.0,713,71000.0,17.12,0.534,0,Current,0,True,Approved,Tier 3: Near Prime
LN004638,2026-02-26,Two-Wheeler,38200.0,821,140000.0,15.32,0.256,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004639,2026-07-11,Two-Wheeler,76300.0,834,90000.0,15.1,0.252,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004640,2025-01-29,Consumer Durable,97000.0,780,37000.0,16.0,0.388,0,Current,0,True,Approved,Tier 2: Prime
LN004643,2025-07-30,Consumer Durable,86500.0,744,61000.0,16.6,0.373,0,Current,0,True,Approved,Tier 3: Near Prime
LN004646,2024-11-07,Two-Wheeler,123100.0,791,71000.0,15.82,0.425,0,Current,0,True,Approved,Tier 2: Prime
LN004647,2024-12-29,Two-Wheeler,75000.0,666,112000.0,17.9,0.264,76,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN004649,2024-08-10,Consumer Durable,44800.0,688,74000.0,17.53,0.474,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004651,2025-01-27,Personal Loan,97700.0,821,590000.0,15.32,0.547,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004653,2025-07-12,Personal Loan,152200.0,788,220000.0,15.87,0.499,144,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN004654,2025-12-30,Consumer Durable,107100.0,846,79000.0,14.9,0.159,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004655,2026-03-25,Personal Loan,51700.0,663,200000.0,17.95,0.331,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004657,2026-02-18,Consumer Durable,72900.0,768,79000.0,16.2,0.298,0,Current,0,True,Approved,Tier 2: Prime
LN004658,2026-03-14,Two-Wheeler,22600.0,704,100000.0,17.27,0.261,0,Current,0,True,Approved,Tier 3: Near Prime
LN004660,2025-11-06,Two-Wheeler,58200.0,689,84000.0,17.52,0.501,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004661,2025-08-19,Two-Wheeler,53900.0,670,124000.0,17.83,0.24,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004662,2024-09-23,Two-Wheeler,107500.0,696,93000.0,17.4,0.143,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004664,2025-10-04,Consumer Durable,22900.0,722,55000.0,16.97,0.405,0,Current,0,True,Approved,Tier 3: Near Prime
LN004665,2025-01-07,Consumer Durable,35300.0,732,20000.0,16.8,0.252,33,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004666,2025-09-02,Two-Wheeler,76600.0,827,124000.0,15.22,0.264,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004668,2024-08-17,Consumer Durable,21000.0,790,28000.0,15.83,0.439,0,Current,0,True,Approved,Tier 2: Prime
LN004669,2026-01-30,Two-Wheeler,39200.0,775,57000.0,16.08,0.466,101,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN004670,2025-05-25,Two-Wheeler,85500.0,745,54000.0,16.58,0.48,0,Current,0,True,Approved,Tier 3: Near Prime
LN004672,2025-01-30,Consumer Durable,64600.0,684,70000.0,17.6,0.32,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004676,2024-12-01,Consumer Durable,81100.0,766,44000.0,16.23,0.276,149,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN004678,2024-12-28,Consumer Durable,42600.0,788,64000.0,15.87,0.544,42,Stage 2,0,True,Approved,Tier 2: Prime
LN004679,2025-04-12,Two-Wheeler,97500.0,804,98000.0,15.6,0.438,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004680,2024-09-01,Two-Wheeler,31000.0,793,130000.0,15.78,0.479,0,Current,0,True,Approved,Tier 2: Prime
LN004683,2026-01-27,Consumer Durable,73100.0,800,57000.0,15.67,0.204,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004684,2026-03-02,Personal Loan,76100.0,690,81000.0,17.5,0.296,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004685,2026-01-16,Two-Wheeler,39900.0,676,124000.0,17.73,0.375,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004687,2025-03-17,Personal Loan,44900.0,824,223000.0,15.27,0.44,116,Stage 3 (Default),1,True,Approved,Tier 1: Prime Plus
LN004688,2026-03-30,Personal Loan,99400.0,703,282000.0,17.28,0.287,0,Current,0,True,Approved,Tier 3: Near Prime
LN004689,2025-01-21,Two-Wheeler,22900.0,792,48000.0,15.8,0.24,0,Current,0,True,Approved,Tier 2: Prime
LN004694,2025-08-14,Two-Wheeler,86600.0,799,84000.0,15.68,0.531,0,Current,0,True,Approved,Tier 2: Prime
LN004695,2025-09-06,Personal Loan,118500.0,701,278000.0,17.32,0.252,0,Current,0,True,Approved,Tier 3: Near Prime
LN004696,2026-06-22,Consumer Durable,88900.0,849,51000.0,14.85,0.268,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004697,2024-08-02,Two-Wheeler,124400.0,760,64000.0,16.33,0.432,86,Stage 2,0,True,Approved,Tier 2: Prime
LN004698,2026-07-30,Two-Wheeler,54700.0,701,101000.0,17.32,0.517,0,Current,0,True,Approved,Tier 3: Near Prime
LN004701,2026-04-29,Personal Loan,111100.0,701,162000.0,17.32,0.41,0,Current,0,True,Approved,Tier 3: Near Prime
LN004703,2025-03-01,Two-Wheeler,70800.0,735,98000.0,16.75,0.341,0,Current,0,True,Approved,Tier 3: Near Prime
LN004704,2025-02-15,Two-Wheeler,113000.0,696,42000.0,17.4,0.121,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004707,2025-12-07,Two-Wheeler,75800.0,808,49000.0,15.53,0.496,4,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN004709,2025-04-11,Consumer Durable,83400.0,781,74000.0,15.98,0.471,0,Current,0,True,Approved,Tier 2: Prime
LN004712,2024-09-14,Personal Loan,82000.0,789,186000.0,15.85,0.25,71,Stage 2,0,True,Approved,Tier 2: Prime
LN004713,2026-04-14,Personal Loan,55700.0,748,174000.0,16.53,0.237,0,Current,0,True,Approved,Tier 3: Near Prime
LN004714,2025-09-13,Two-Wheeler,31300.0,745,52000.0,16.58,0.326,14,Stage 1,0,True,Approved,Tier 3: Near Prime
LN004715,2024-11-08,Two-Wheeler,103200.0,680,51000.0,17.67,0.475,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004717,2025-07-06,Two-Wheeler,27600.0,728,148000.0,16.87,0.518,59,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004718,2026-04-22,Consumer Durable,54200.0,831,68000.0,15.15,0.269,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004720,2026-05-16,Consumer Durable,123700.0,672,74000.0,17.8,0.339,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004722,2024-12-12,Personal Loan,123500.0,806,611000.0,15.57,0.505,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004723,2024-08-31,Personal Loan,144700.0,767,355000.0,16.22,0.285,0,Current,0,True,Approved,Tier 2: Prime
LN004725,2026-06-14,Personal Loan,110100.0,652,177000.0,18.13,0.329,5,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN004727,2024-08-26,Consumer Durable,63600.0,802,61000.0,15.63,0.289,59,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN004728,2024-09-24,Consumer Durable,36900.0,816,23000.0,15.4,0.46,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004729,2025-04-19,Two-Wheeler,74500.0,682,83000.0,17.63,0.397,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004732,2026-07-07,Personal Loan,68000.0,824,77000.0,15.27,0.352,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004733,2025-01-11,Two-Wheeler,86400.0,818,92000.0,15.37,0.492,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004734,2025-11-15,Consumer Durable,54900.0,844,27000.0,14.93,0.171,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004735,2024-08-28,Personal Loan,224900.0,710,115000.0,17.17,0.272,42,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004737,2025-11-22,Two-Wheeler,132400.0,759,82000.0,16.35,0.18,0,Current,0,True,Approved,Tier 2: Prime
LN004740,2025-08-16,Two-Wheeler,120100.0,774,75000.0,16.1,0.485,0,Current,0,True,Approved,Tier 2: Prime
LN004741,2024-11-25,Two-Wheeler,93400.0,735,92000.0,16.75,0.178,0,Current,0,True,Approved,Tier 3: Near Prime
LN004742,2025-08-27,Personal Loan,52500.0,688,245000.0,17.53,0.53,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004743,2024-08-06,Personal Loan,61200.0,827,368000.0,15.22,0.33,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004744,2025-11-05,Consumer Durable,65900.0,662,48000.0,17.97,0.37,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004747,2026-04-29,Personal Loan,127000.0,807,722000.0,15.55,0.379,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004750,2025-09-11,Consumer Durable,70000.0,821,68000.0,15.32,0.392,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004751,2026-02-26,Personal Loan,104300.0,715,772000.0,17.08,0.514,0,Current,0,True,Approved,Tier 3: Near Prime
LN004754,2025-06-15,Two-Wheeler,20000.0,689,96000.0,17.52,0.507,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004755,2025-03-13,Consumer Durable,63700.0,771,18000.0,16.15,0.264,0,Current,0,True,Approved,Tier 2: Prime
LN004756,2024-11-02,Consumer Durable,48700.0,720,33000.0,17.0,0.391,42,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004758,2026-07-24,Two-Wheeler,51200.0,692,73000.0,17.47,0.18,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004760,2025-03-27,Consumer Durable,59000.0,721,55000.0,16.98,0.222,0,Current,0,True,Approved,Tier 3: Near Prime
LN004762,2025-01-25,Consumer Durable,110300.0,675,39000.0,17.75,0.286,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004763,2025-06-21,Two-Wheeler,45900.0,767,83000.0,16.22,0.401,0,Current,0,True,Approved,Tier 2: Prime
LN004765,2025-06-03,Two-Wheeler,78200.0,759,144000.0,16.35,0.435,0,Current,0,True,Approved,Tier 2: Prime
LN004766,2025-09-15,Consumer Durable,31300.0,706,30000.0,17.23,0.257,48,Stage 2,0,True,Approved,Tier 3: Near Prime
LN004767,2024-12-16,Consumer Durable,76300.0,674,26000.0,17.77,0.219,137,Stage 3 (Default),1,True,Approved,Tier 4: Sub-Prime
LN004769,2025-08-16,Two-Wheeler,46800.0,771,143000.0,16.15,0.287,0,Current,0,True,Approved,Tier 2: Prime
LN004772,2026-01-10,Personal Loan,154500.0,769,254000.0,16.18,0.47,55,Stage 2,0,True,Approved,Tier 2: Prime
LN004774,2025-05-04,Consumer Durable,38200.0,733,36000.0,16.78,0.397,0,Current,0,True,Approved,Tier 3: Near Prime
LN004775,2026-05-13,Personal Loan,116800.0,750,993000.0,16.5,0.543,0,Current,0,True,Approved,Tier 2: Prime
LN004776,2025-10-18,Consumer Durable,64000.0,759,50000.0,16.35,0.484,0,Current,0,True,Approved,Tier 2: Prime
LN004783,2025-05-12,Two-Wheeler,43400.0,675,143000.0,17.75,0.295,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004788,2026-01-11,Consumer Durable,64200.0,814,31000.0,15.43,0.392,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004791,2025-11-06,Personal Loan,60400.0,697,297000.0,17.38,0.483,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004792,2026-05-20,Consumer Durable,38900.0,755,78000.0,16.42,0.183,0,Current,0,True,Approved,Tier 2: Prime
LN004796,2025-07-18,Personal Loan,63300.0,650,543000.0,18.17,0.51,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004798,2025-04-30,Two-Wheeler,21200.0,850,124000.0,14.83,0.49,0,Current,0,True,Approved,Tier 1: Prime Plus
LN004800,2025-11-26,Two-Wheeler,73600.0,680,58000.0,17.67,0.467,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN004802,2025-10-11,Personal Loan,74800.0,865,120000.0,14.58,0.407,0,Current,0,True,Approved,Tier 1: Prime Plus
