loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag
LN004638,2026-02-26,Two-Wheeler,38200.0,821,140000.0,15.32,0.256,0,Current,0
LN004639,2026-07-11,Two-Wheeler,76300.0,834,90000.0,15.1,0.252,0,Current,0
LN004640,2025-01-29,Consumer Durable,97000.0,780,37000.0,16.0,0.388,0,Current,0
LN004641,2025-09-21,Consumer Durable,62900.0,553,79000.0,19.78,0.342,0,Current,0
LN004642,2026-06-09,Personal Loan,35400.0,598,511000.0,19.03,0.752,17,Stage 1,0
LN004643,2025-07-30,Consumer Durable,86500.0,744,61000.0,16.6,0.373,0,Current,0
LN004644,2025-09-01,Personal Loan,65500.0,603,792000.0,18.95,0.588,0,Current,0
LN004645,2026-05-20,Two-Wheeler,71100.0,633,96000.0,18.45,0.519,12,Stage 1,0
LN004646,2024-11-07,Two-Wheeler,123100.0,791,71000.0,15.82,0.425,0,Current,0
LN004647,2024-12-29,Two-Wheeler,75000.0,666,112000.0,17.9,0.264,76,Stage 2,0
LN004648,2025-04-07,Personal Loan,126100.0,674,644000.0,17.77,0.602,15,Stage 1,0
LN004649,2024-08-10,Consumer Durable,44800.0,688,74000.0,17.53,0.474,0,Current,0
LN004650,2026-05-20,Personal Loan,37800.0,817,464000.0,15.38,0.78,93,Stage 3 (Default),1
LN004651,2025-01-27,Personal Loan,97700.0,821,590000.0,15.32,0.547,0,Current,0
LN004652,2025-11-18,Two-Wheeler,27100.0,900,134000.0,14.0,0.596,0,Current,0
LN004653,2025-07-12,Personal Loan,152200.0,788,220000.0,15.87,0.499,144,Stage 3 (Default),1
LN004654,2025-12-30,Consumer Durable,107100.0,846,79000.0,14.9,0.159,0,Current,0
LN004655,2026-03-25,Personal Loan,51700.0,663,200000.0,17.95,0.331,0,Current,0
LN004656,2025-06-29,Personal Loan,100800.0,607,662000.0,18.88,0.486,0,Current,0
LN004657,2026-02-18,Consumer Durable,72900.0,768,79000.0,16.2,0.298,0,Current,0
LN004658,2026-03-14,Two-Wheeler,22600.0,704,100000.0,17.27,0.261,0,Current,0
LN004659,2026-04-19,Personal Loan,30000.0,853,292000.0,14.78,0.555,0,Current,0
LN004660,2025-11-06,Two-Wheeler,58200.0,689,84000.0,17.52,0.501,0,Current,0
LN004661,2025-08-19,Two-Wheeler,53900.0,670,124000.0,17.83,0.24,0,Current,0
LN004662,2024-09-23,Two-Wheeler,107500.0,696,93000.0,17.4,0.143,0,Current,0
LN004663,2025-06-23,Personal Loan,58800.0,716,402000.0,17.07,0.71,0,Current,0
LN004664,2025-10-04,Consumer Durable,22900.0,722,55000.0,16.97,0.405,0,Current,0
LN004665,2025-01-07,Consumer Durable,35300.0,732,20000.0,16.8,0.252,33,Stage 2,0
LN004666,2025-09-02,Two-Wheeler,76600.0,827,124000.0,15.22,0.264,0,Current,0
LN004667,2024-11-04,Personal Loan,16400.0,627,307000.0,18.55,0.834,0,Current,0
LN004668,2024-08-17,Consumer Durable,21000.0,790,28000.0,15.83,0.439,0,Current,0
LN004669,2026-01-30,Two-Wheeler,39200.0,775,57000.0,16.08,0.466,101,Stage 3 (Default),1
LN004670,2025-05-25,Two-Wheeler,85500.0,745,54000.0,16.58,0.48,0,Current,0
LN004671,2025-01-09,Personal Loan,43000.0,755,628000.0,16.42,1.015,23,Stage 1,0
LN004672,2025-01-30,Consumer Durable,64600.0,684,70000.0,17.6,0.32,0,Current,0
LN004673,2025-10-20,Two-Wheeler,49200.0,608,109000.0,18.87,0.423,0,Current,0
LN004674,2026-05-24,Personal Loan,45000.0,750,410000.0,16.5,0.692,0,Current,0
LN004675,2025-10-17,Personal Loan,33100.0,681,951000.0,17.65,1.533,70,Stage 2,0
LN004676,2024-12-01,Consumer Durable,81100.0,766,44000.0,16.23,0.276,149,Stage 3 (Default),1
LN004677,2025-08-10,Personal Loan,23100.0,694,557000.0,17.43,1.339,0,Current,0
LN004678,2024-12-28,Consumer Durable,42600.0,788,64000.0,15.87,0.544,42,Stage 2,0
LN004679,2025-04-12,Two-Wheeler,97500.0,804,98000.0,15.6,0.438,0,Current,0
LN004680,2024-09-01,Two-Wheeler,31000.0,793,130000.0,15.78,0.479,0,Current,0
LN004681,2024-11-16,Personal Loan,19300.0,820,84000.0,15.33,0.56,0,Current,0
LN004682,2024-10-11,Personal Loan,15000.0,718,976000.0,17.03,2.705,85,Stage 2,0
LN004683,2026-01-27,Consumer Durable,73100.0,800,57000.0,15.67,0.204,0,Current,0
LN004684,2026-03-02,Personal Loan,76100.0,690,81000.0,17.5,0.296,0,Current,0
LN004685,2026-01-16,Two-Wheeler,39900.0,676,124000.0,17.73,0.375,0,Current,0
LN004686,2026-06-10,Personal Loan,22900.0,726,893000.0,16.9,1.764,0,Current,0
LN004687,2025-03-17,Personal Loan,44900.0,824,223000.0,15.27,0.44,116,Stage 3 (Default),1
LN004688,2026-03-30,Personal Loan,99400.0,703,282000.0,17.28,0.287,0,Current,0
LN004689,2025-01-21,Two-Wheeler,22900.0,792,48000.0,15.8,0.24,0,Current,0
LN004690,2026-06-29,Consumer Durable,92500.0,639,59000.0,18.35,0.288,0,Current,0
LN004691,2025-04-08,Personal Loan,17700.0,570,710000.0,19.5,1.671,0,Current,0
LN004692,2025-01-17,Personal Loan,24800.0,681,326000.0,17.65,0.629,8,Stage 1,0
LN004693,2024-11-12,Personal Loan,52300.0,715,624000.0,17.08,0.617,0,Current,0
LN004694,2025-08-14,Two-Wheeler,86600.0,799,84000.0,15.68,0.531,0,Current,0
LN004695,2025-09-06,Personal Loan,118500.0,701,278000.0,17.32,0.252,0,Current,0
LN004696,2026-06-22,Consumer Durable,88900.0,849,51000.0,14.85,0.268,0,Current,0
LN004697,2024-08-02,Two-Wheeler,124400.0,760,64000.0,16.33,0.432,86,Stage 2,0
LN004698,2026-07-30,Two-Wheeler,54700.0,701,101000.0,17.32,0.517,0,Current,0
LN004699,2026-02-06,Personal Loan,33800.0,738,543000.0,16.7,0.746,0,Current,0
LN004700,2025-07-12,Consumer Durable,99800.0,635,78000.0,18.42,0.27,0,Current,0
LN004701,2026-04-29,Personal Loan,111100.0,701,162000.0,17.32,0.41,0,Current,0
LN004702,2025-07-11,Personal Loan,85700.0,705,483000.0,17.25,0.563,0,Current,0
LN004703,2025-03-01,Two-Wheeler,70800.0,735,98000.0,16.75,0.341,0,Current,0
LN004704,2025-02-15,Two-Wheeler,113000.0,696,42000.0,17.4,0.121,0,Current,0
LN004705,2025-02-11,Personal Loan,60200.0,757,300000.0,16.38,0.599,19,Stage 1,0
LN004706,2025-12-20,Personal Loan,48400.0,591,647000.0,19.15,0.595,167,Stage 3 (Default),1
LN004707,2025-12-07,Two-Wheeler,75800.0,808,49000.0,15.53,0.496,4,Stage 1,0
LN004708,2026-02-15,Personal Loan,65300.0,718,717000.0,17.03,0.861,0,Current,0
LN004709,2025-04-11,Consumer Durable,83400.0,781,74000.0,15.98,0.471,0,Current,0
LN004710,2025-06-19,Two-Wheeler,45300.0,803,139000.0,15.62,0.579,0,Current,0
LN004711,2025-06-30,Personal Loan,84600.0,734,398000.0,16.77,0.631,75,Stage 2,0
LN004712,2024-09-14,Personal Loan,82000.0,789,186000.0,15.85,0.25,71,Stage 2,0
LN004713,2026-04-14,Personal Loan,55700.0,748,174000.0,16.53,0.237,0,Current,0
LN004714,2025-09-13,Two-Wheeler,31300.0,745,52000.0,16.58,0.326,14,Stage 1,0
LN004715,2024-11-08,Two-Wheeler,103200.0,680,51000.0,17.67,0.475,0,Current,0
LN004716,2024-08-19,Personal Loan,23700.0,816,322000.0,15.4,0.743,8,Stage 1,0
LN004717,2025-07-06,Two-Wheeler,27600.0,728,148000.0,16.87,0.518,59,Stage 2,0
LN004718,2026-04-22,Consumer Durable,54200.0,831,68000.0,15.15,0.269,0,Current,0
LN004719,2024-10-18,Personal Loan,15000.0,630,747000.0,18.5,2.204,0,Current,0
LN004720,2026-05-16,Consumer Durable,123700.0,672,74000.0,17.8,0.339,0,Current,0
LN004721,2026-04-11,Personal Loan,49500.0,631,889000.0,18.48,0.758,0,Current,0
LN004722,2024-12-12,Personal Loan,123500.0,806,611000.0,15.57,0.505,0,Current,0
LN004723,2024-08-31,Personal Loan,144700.0,767,355000.0,16.22,0.285,0,Current,0
LN004724,2024-08-24,Personal Loan,44700.0,596,947000.0,19.07,1.027,47,Stage 2,0
LN004725,2026-06-14,Personal Loan,110100.0,652,177000.0,18.13,0.329,5,Stage 1,0
LN004726,2025-01-25,Personal Loan,26000.0,629,966000.0,18.52,1.651,13,Stage 1,0
LN004727,2024-08-26,Consumer Durable,63600.0,802,61000.0,15.63,0.289,59,Stage 2,0
LN004728,2024-09-24,Consumer Durable,36900.0,816,23000.0,15.4,0.46,0,Current,0
LN004729,2025-04-19,Two-Wheeler,74500.0,682,83000.0,17.63,0.397,0,Current,0
LN004730,2026-07-19,Personal Loan,83200.0,554,768000.0,19.77,0.549,120,Stage 3 (Default),1
LN004731,2025-06-26,Personal Loan,44500.0,561,714000.0,19.65,0.744,13,Stage 1,0
LN004732,2026-07-07,Personal Loan,68000.0,824,77000.0,15.27,0.352,0,Current,0
LN004733,2025-01-11,Two-Wheeler,86400.0,818,92000.0,15.37,0.492,0,Current,0
LN004734,2025-11-15,Consumer Durable,54900.0,844,27000.0,14.93,0.171,0,Current,0
LN004735,2024-08-28,Personal Loan,224900.0,710,115000.0,17.17,0.272,42,Stage 2,0
LN004736,2025-03-02,Personal Loan,45100.0,555,773000.0,19.75,0.76,0,Current,0
LN004737,2025-11-22,Two-Wheeler,132400.0,759,82000.0,16.35,0.18,0,Current,0
LN004738,2026-03-23,Personal Loan,97500.0,680,962000.0,17.67,0.625,0,Current,0
LN004739,2025-05-23,Personal Loan,16100.0,861,676000.0,14.65,1.725,0,Current,0
LN004740,2025-08-16,Two-Wheeler,120100.0,774,75000.0,16.1,0.485,0,Current,0
LN004741,2024-11-25,Two-Wheeler,93400.0,735,92000.0,16.75,0.178,0,Current,0
LN004742,2025-08-27,Personal Loan,52500.0,688,245000.0,17.53,0.53,0,Current,0
LN004743,2024-08-06,Personal Loan,61200.0,827,368000.0,15.22,0.33,0,Current,0
LN004744,2025-11-05,Consumer Durable,65900.0,662,48000.0,17.97,0.37,0,Current,0
LN004745,2026-03-20,Personal Loan,111900.0,609,339000.0,18.85,0.544,28,Stage 1,0
LN004746,2025-05-06,Personal Loan,38300.0,726,323000.0,16.9,0.744,0,Current,0
LN004747,2026-04-29,Personal Loan,127000.0,807,722000.0,15.55,0.379,0,Current,0
LN004748,2025-07-11,Personal Loan,25600.0,851,677000.0,14.82,1.295,0,Current,0
LN004749,2025-11-01,Personal Loan,17100.0,594,57000.0,19.1,0.618,55,Stage 2,0
LN004750,2025-09-11,Consumer Durable,70000.0,821,68000.0,15.32,0.392,0,Current,0
LN004751,2026-02-26,Personal Loan,104300.0,715,772000.0,17.08,0.514,0,Current,0
LN004752,2025-12-30,Personal Loan,44000.0,784,575000.0,15.93,0.89,0,Current,0
LN004753,2026-04-21,Two-Wheeler,15000.0,605,128000.0,18.92,0.783,0,Current,0
LN004754,2025-06-15,Two-Wheeler,20000.0,689,96000.0,17.52,0.507,0,Current,0
LN004755,2025-03-13,Consumer Durable,63700.0,771,18000.0,16.15,0.264,0,Current,0
LN004756,2024-11-02,Consumer Durable,48700.0,720,33000.0,17.0,0.391,42,Stage 2,0
LN004757,2025-10-10,Personal Loan,105900.0,710,763000.0,17.17,0.577,0,Current,0
LN004758,2026-07-24,Two-Wheeler,51200.0,692,73000.0,17.47,0.18,0,Current,0
LN004759,2026-07-24,Personal Loan,31400.0,720,189000.0,17.0,0.577,0,Current,0
LN004760,2025-03-27,Consumer Durable,59000.0,721,55000.0,16.98,0.222,0,Current,0
LN004761,2025-07-19,Personal Loan,90200.0,629,832000.0,18.52,0.674,0,Current,0
LN004762,2025-01-25,Consumer Durable,110300.0,675,39000.0,17.75,0.286,0,Current,0
LN004763,2025-06-21,Two-Wheeler,45900.0,767,83000.0,16.22,0.401,0,Current,0
LN004764,2025-02-14,Personal Loan,51000.0,709,580000.0,17.18,0.775,11,Stage 1,0
LN004765,2025-06-03,Two-Wheeler,78200.0,759,144000.0,16.35,0.435,0,Current,0
LN004766,2025-09-15,Consumer Durable,31300.0,706,30000.0,17.23,0.257,48,Stage 2,0
LN004767,2024-12-16,Consumer Durable,76300.0,674,26000.0,17.77,0.219,137,Stage 3 (Default),1
LN004768,2026-06-04,Personal Loan,42600.0,801,943000.0,15.65,0.875,0,Current,0
LN004769,2025-08-16,Two-Wheeler,46800.0,771,143000.0,16.15,0.287,0,Current,0
LN004770,2026-03-20,Personal Loan,49100.0,711,631000.0,17.15,0.653,0,Current,0
LN004771,2025-01-05,Personal Loan,53000.0,782,920000.0,15.97,0.836,0,Current,0
LN004772,2026-01-10,Personal Loan,154500.0,769,254000.0,16.18,0.47,55,Stage 2,0
LN004773,2024-12-03,Personal Loan,37000.0,674,465000.0,17.77,0.946,0,Current,0
LN004774,2025-05-04,Consumer Durable,38200.0,733,36000.0,16.78,0.397,0,Current,0
LN004775,2026-05-13,Personal Loan,116800.0,750,993000.0,16.5,0.543,0,Current,0
LN004776,2025-10-18,Consumer Durable,64000.0,759,50000.0,16.35,0.484,0,Current,0
LN004777,2026-07-10,Personal Loan,77700.0,860,857000.0,14.67,0.77,0,Current,0
LN004778,2025-05-09,Personal Loan,26400.0,771,437000.0,16.15,1.043,0,Current,0
LN004779,2026-06-11,Personal Loan,56800.0,772,981000.0,16.13,1.041,0,Current,0
LN004780,2025-12-10,Personal Loan,79700.0,633,494000.0,18.45,0.679,0,Current,0
LN004781,2024-12-15,Personal Loan,32700.0,900,654000.0,14.0,1.173,0,Current,0
LN004782,2025-01-21,Personal Loan,71500.0,616,591000.0,18.73,0.64,0,Current,0
LN004783,2025-05-12,Two-Wheeler,43400.0,675,143000.0,17.75,0.295,0,Current,0
LN004784,2025-01-27,Personal Loan,33300.0,679,952000.0,17.68,1.426,5,Stage 1,0
LN004785,2025-11-01,Personal Loan,90000.0,694,645000.0,17.43,0.555,0,Current,0
LN004786,2025-09-08,Personal Loan,97000.0,649,321000.0,18.18,0.434,0,Current,0
LN004787,2025-04-24,Consumer Durable,53000.0,590,49000.0,19.17,0.412,0,Current,0
LN004788,2026-01-11,Consumer Durable,64200.0,814,31000.0,15.43,0.392,0,Current,0
LN004789,2025-03-20,Personal Loan,108500.0,678,258000.0,17.7,0.58,0,Current,0
LN004790,2026-03-10,Personal Loan,38700.0,550,455000.0,19.83,0.628,0,Current,0
LN004791,2025-11-06,Personal Loan,60400.0,697,297000.0,17.38,0.483,0,Current,0
LN004792,2026-05-20,Consumer Durable,38900.0,755,78000.0,16.42,0.183,0,Current,0
LN004793,2025-10-19,Personal Loan,26600.0,592,636000.0,19.13,1.193,98,Stage 3 (Default),1
LN004794,2024-10-31,Personal Loan,38700.0,769,588000.0,16.18,0.644,0,Current,0
LN004795,2024-08-10,Personal Loan,25000.0,745,896000.0,16.58,1.759,0,Current,0
LN004796,2025-07-18,Personal Loan,63300.0,650,543000.0,18.17,0.51,0,Current,0
LN004797,2024-08-02,Personal Loan,30800.0,742,575000.0,16.63,1.124,0,Current,0
LN004798,2025-04-30,Two-Wheeler,21200.0,850,124000.0,14.83,0.49,0,Current,0
LN004799,2026-02-24,Personal Loan,76500.0,724,905000.0,16.93,0.895,76,Stage 2,0
LN004800,2025-11-26,Two-Wheeler,73600.0,680,58000.0,17.67,0.467,0,Current,0
LN004801,2025-09-19,Personal Loan,40200.0,654,511000.0,18.1,0.612,0,Current,0
LN004802,2025-10-11,Personal Loan,74800.0,865,120000.0,14.58,0.407,0,Current,0
LN004803,2026-05-11,Consumer Durable,30200.0,703,56000.0,17.28,0.252,0,Current,0
LN004804,2025-06-28,Personal Loan,39200.0,700,60000.0,17.33,0.54,0,Current,0
LN004805,2025-01-13,Consumer Durable,62600.0,790,28000.0,15.83,0.407,19,Stage 1,0
LN004806,2025-08-17,Two-Wheeler,91200.0,765,80000.0,16.25,0.147,0,Current,0
LN004807,2026-02-14,Personal Loan,39000.0,609,663000.0,18.85,0.868,0,Current,0
LN004808,2025-10-16,Consumer Durable,34300.0,736,44000.0,16.73,0.507,23,Stage 1,0
LN004809,2026-02-05,Personal Loan,88400.0,680,875000.0,17.67,0.821,26,Stage 1,0
LN004810,2025-07-20,Consumer Durable,70800.0,814,71000.0,15.43,0.432,0,Current,0
LN004811,2024-08-21,Personal Loan,53600.0,627,574000.0,18.55,0.709,6,Stage 1,0
LN004812,2024-09-29,Consumer Durable,99600.0,783,58000.0,15.95,0.172,0,Current,0
LN004813,2024-12-14,Personal Loan,157700.0,563,742000.0,19.62,0.552,0,Current,0
LN004814,2025-06-16,Two-Wheeler,61100.0,771,85000.0,16.15,0.234,0,Current,0
LN004815,2026-07-06,Two-Wheeler,34400.0,781,69000.0,15.98,0.34,0,Current,0
LN004816,2025-12-11,Consumer Durable,66100.0,647,46000.0,18.22,0.156,0,Current,0
LN004817,2025-01-03,Consumer Durable,30000.0,789,71000.0,15.85,0.281,0,Current,0
LN004818,2026-07-08,Consumer Durable,103300.0,709,37000.0,17.18,0.387,0,Current,0
LN004819,2025-01-30,Consumer Durable,32200.0,544,28000.0,19.93,0.161,53,Stage 2,0
LN004820,2026-04-16,Personal Loan,43700.0,743,923000.0,16.62,1.079,13,Stage 1,0
LN004821,2026-07-18,Personal Loan,29700.0,655,866000.0,18.08,1.472,128,Stage 3 (Default),1
LN004822,2025-01-27,Personal Loan,54700.0,794,542000.0,15.77,0.488,0,Current,0
LN004823,2024-12-27,Personal Loan,55900.0,824,831000.0,15.27,0.634,0,Current,0
LN004824,2026-03-15,Personal Loan,76500.0,686,414000.0,17.57,0.362,0,Current,0
LN004825,2024-08-17,Two-Wheeler,52700.0,632,51000.0,18.47,0.251,0,Current,0
LN004826,2025-09-01,Personal Loan,50400.0,717,348000.0,17.05,0.386,145,Stage 3 (Default),1
LN004827,2024-12-12,Two-Wheeler,34700.0,778,100000.0,16.03,0.511,70,Stage 2,0
LN004828,2025-06-23,Personal Loan,41300.0,671,977000.0,17.82,0.954,28,Stage 1,0
LN004829,2025-12-21,Personal Loan,21300.0,756,785000.0,16.4,1.486,0,Current,0
LN004830,2025-03-24,Two-Wheeler,113100.0,791,124000.0,15.82,0.421,0,Current,0
LN004831,2024-09-09,Two-Wheeler,46300.0,809,148000.0,15.52,0.304,0,Current,0
LN004832,2026-02-06,Two-Wheeler,131200.0,750,81000.0,16.5,0.26,0,Current,0
LN004833,2025-10-15,Two-Wheeler,45600.0,582,115000.0,19.3,0.488,0,Current,0
LN004834,2024-09-03,Personal Loan,15700.0,696,240000.0,17.4,0.656,0,Current,0
LN004835,2025-07-20,Two-Wheeler,37400.0,703,77000.0,17.28,0.187,0,Current,0
LN004836,2025-12-03,Personal Loan,48900.0,727,939000.0,16.88,1.084,0,Current,0
LN004837,2024-12-27,Personal Loan,51000.0,514,517000.0,20.43,0.748,0,Current,0
LN004838,2025-01-29,Personal Loan,73600.0,656,141000.0,18.07,0.537,0,Current,0
LN004839,2026-05-04,Personal Loan,54400.0,705,581000.0,17.25,0.742,109,Stage 3 (Default),1
LN004840,2024-11-25,Personal Loan,40000.0,755,628000.0,16.42,0.699,0,Current,0
LN004841,2025-03-16,Consumer Durable,28300.0,900,79000.0,14.0,0.56,0,Current,0
LN004842,2026-05-26,Consumer Durable,38400.0,772,33000.0,16.13,0.206,0,Current,0
LN004843,2025-11-30,Personal Loan,70500.0,640,773000.0,18.33,0.656,0,Current,0
LN004844,2025-10-29,Personal Loan,82000.0,653,729000.0,18.12,0.435,0,Current,0
LN004845,2025-06-30,Personal Loan,32700.0,665,57000.0,17.92,0.227,72,Stage 2,0
LN004846,2024-11-05,Personal Loan,89700.0,688,426000.0,17.53,0.319,0,Current,0
LN004847,2026-05-20,Consumer Durable,69000.0,738,61000.0,16.7,0.263,0,Current,0
LN004848,2025-11-05,Personal Loan,28800.0,644,956000.0,18.27,1.696,31,Stage 2,0
LN004849,2025-06-28,Two-Wheeler,56800.0,702,49000.0,17.3,0.366,15,Stage 1,0
LN004850,2025-07-29,Personal Loan,61200.0,704,305000.0,17.27,0.452,0,Current,0
LN004851,2025-10-04,Consumer Durable,25900.0,747,33000.0,16.55,0.446,0,Current,0
LN004852,2026-06-04,Personal Loan,21700.0,687,66000.0,17.55,0.344,0,Current,0
LN004853,2025-10-15,Two-Wheeler,65100.0,658,149000.0,18.03,0.352,0,Current,0
LN004854,2025-07-10,Personal Loan,37300.0,663,731000.0,17.95,1.152,0,Current,0
LN004855,2025-03-16,Two-Wheeler,121500.0,751,67000.0,16.48,0.215,0,Current,0
LN004856,2025-04-21,Personal Loan,137700.0,661,859000.0,17.98,0.581,0,Current,0
LN004857,2025-10-13,Personal Loan,65100.0,775,96000.0,16.08,0.309,139,Stage 3 (Default),1
LN004858,2026-02-26,Consumer Durable,86800.0,749,39000.0,16.52,0.363,0,Current,0
LN004859,2025-04-03,Consumer Durable,26500.0,632,31000.0,18.47,0.149,16,Stage 1,0
LN004860,2024-09-24,Consumer Durable,22000.0,819,69000.0,15.35,0.516,0,Current,0
LN004861,2026-06-29,Two-Wheeler,45000.0,726,80000.0,16.9,0.559,0,Current,0
LN004862,2025-04-27,Consumer Durable,22700.0,666,35000.0,17.9,0.307,0,Current,0
LN004863,2025-06-24,Personal Loan,59000.0,866,74000.0,14.57,0.255,0,Current,0
LN004864,2025-10-21,Personal Loan,30600.0,719,838000.0,17.02,1.154,123,Stage 3 (Default),1
LN004865,2025-03-07,Personal Loan,55000.0,748,892000.0,16.53,0.922,52,Stage 2,0
LN004866,2025-03-24,Two-Wheeler,44200.0,721,82000.0,16.98,0.482,0,Current,0
LN004867,2025-04-29,Personal Loan,71900.0,835,727000.0,15.08,0.622,0,Current,0
LN004868,2025-12-08,Personal Loan,59600.0,862,622000.0,14.63,0.581,0,Current,0
LN004869,2025-09-23,Two-Wheeler,38500.0,740,63000.0,16.67,0.164,0,Current,0
LN004870,2026-05-08,Consumer Durable,21600.0,725,37000.0,16.92,0.289,0,Current,0
LN004871,2025-07-15,Personal Loan,54000.0,794,393000.0,15.77,0.356,0,Current,0
LN004872,2026-04-21,Personal Loan,17200.0,681,771000.0,17.65,2.01,0,Current,0
LN004873,2024-10-03,Personal Loan,103500.0,739,857000.0,16.68,0.612,0,Current,0
LN004874,2026-03-17,Personal Loan,67300.0,667,598000.0,17.88,0.601,0,Current,0
LN004875,2025-10-10,Personal Loan,81300.0,871,481000.0,14.48,0.403,0,Current,0
LN004876,2024-08-15,Two-Wheeler,27400.0,806,94000.0,15.57,0.401,0,Current,0
LN004877,2025-08-03,Two-Wheeler,60700.0,862,82000.0,14.63,0.347,0,Current,0
LN004878,2025-09-20,Two-Wheeler,32900.0,680,79000.0,17.67,0.233,0,Current,0
LN004879,2024-12-12,Personal Loan,53600.0,792,155000.0,15.8,0.391,0,Current,0
LN004880,2025-10-20,Consumer Durable,26900.0,753,60000.0,16.45,0.555,47,Stage 2,0
LN004881,2025-02-19,Personal Loan,46600.0,744,216000.0,16.6,0.647,0,Current,0
LN004882,2025-07-20,Personal Loan,21400.0,852,657000.0,14.8,1.33,0,Current,0
LN004883,2025-01-15,Consumer Durable,44500.0,647,43000.0,18.22,0.413,0,Current,0
LN004884,2024-10-14,Personal Loan,18300.0,671,161000.0,17.82,0.56,0,Current,0
LN004885,2025-08-06,Personal Loan,139800.0,677,871000.0,17.72,0.426,28,Stage 1,0
LN004886,2026-01-18,Consumer Durable,54000.0,604,75000.0,18.93,0.538,37,Stage 2,0
LN004887,2026-06-13,Personal Loan,49200.0,560,444000.0,19.67,0.701,0,Current,0
LN004888,2026-06-11,Two-Wheeler,73500.0,706,109000.0,17.23,0.545,16,Stage 1,0
LN004889,2025-01-13,Personal Loan,22500.0,779,387000.0,16.02,0.719,0,Current,0
LN004890,2024-08-05,Two-Wheeler,30700.0,702,79000.0,17.3,0.343,0,Current,0
LN004891,2024-08-17,Personal Loan,67400.0,654,367000.0,18.1,0.583,0,Current,0
LN004892,2026-01-30,Personal Loan,54000.0,817,386000.0,15.38,0.464,0,Current,0
LN004893,2026-02-19,Two-Wheeler,31800.0,629,130000.0,18.52,0.437,76,Stage 2,0
LN004894,2026-02-26,Personal Loan,72300.0,572,108000.0,19.47,0.543,0,Current,0
LN004895,2024-12-31,Personal Loan,58800.0,598,452000.0,19.03,0.477,94,Stage 3 (Default),1
LN004896,2025-02-12,Personal Loan,66400.0,845,751000.0,14.92,0.561,0,Current,0
LN004897,2025-01-17,Personal Loan,61900.0,703,167000.0,17.28,0.518,0,Current,0
LN004898,2024-09-15,Personal Loan,32600.0,821,680000.0,15.32,0.914,0,Current,0
LN004899,2025-12-27,Personal Loan,46800.0,817,775000.0,15.38,0.795,0,Current,0
LN004900,2025-02-20,Consumer Durable,16100.0,565,55000.0,19.58,0.227,0,Current,0
LN004901,2026-04-21,Personal Loan,36100.0,724,636000.0,16.93,0.929,0,Current,0
LN004902,2024-10-11,Personal Loan,42300.0,781,813000.0,15.98,0.89,0,Current,0
LN004903,2025-01-06,Personal Loan,71400.0,633,683000.0,18.45,0.704,0,Current,0
LN004904,2024-09-01,Personal Loan,66700.0,616,990000.0,18.73,0.928,32,Stage 2,0
LN004905,2025-11-03,Consumer Durable,31200.0,760,18000.0,16.33,0.26,0,Current,0
LN004906,2025-03-03,Personal Loan,30800.0,624,756000.0,18.6,1.324,0,Current,0
LN004907,2025-06-23,Consumer Durable,107400.0,742,25000.0,16.63,0.324,53,Stage 2,0
LN004908,2026-07-05,Personal Loan,41100.0,780,880000.0,16.0,1.23,26,Stage 1,0
LN004909,2026-07-10,Two-Wheeler,52500.0,791,77000.0,15.82,0.423,0,Current,0
LN004910,2024-08-07,Two-Wheeler,78500.0,784,55000.0,15.93,0.48,0,Current,0
LN004911,2026-06-09,Consumer Durable,46700.0,822,31000.0,15.3,0.439,0,Current,0
LN004912,2024-09-28,Two-Wheeler,44800.0,639,44000.0,18.35,0.529,0,Current,0
LN004913,2024-08-23,Two-Wheeler,40600.0,855,113000.0,14.75,0.401,0,Current,0
LN004914,2024-12-03,Personal Loan,36100.0,678,819000.0,17.7,1.051,0,Current,0
